,Address,Latitude,Longitude
211,Chinchwad,18.6403548,73.7917128
212,Wakad,18.6022495,73.7644454
213,Sinhgad Road,18.454670399999998,73.8190089
214,Akurdi,18.6486364,73.764716
215,Magarpatta,18.5111545,73.92738227328095
216,Khadakwasla,18.4392428,73.7757659
217,Camp Area,23.2449345,69.6795416
218,Hinjawadi,18.5927532,73.7382151
219,Wakad,18.6022495,73.7644454
220,Wanowrie Kondhwa Area,,
221,Nigdi,18.6607674,73.7778262
222,Bund Garden Road,18.5328634,73.8790124
223,Erandwane,,
224,JM Road,17.954716400000002,-76.88343317312439
225,Kothrud,18.5038889,73.807673
226,Mundhwa,18.5336727,73.9317831
227,Mundhwa,18.5336727,73.9317831
228,Old Mumbai-Pune Highway,18.6075526,73.8218069
229,Viman Nagar,17.4467567,78.4838203
230,NIBM Road,18.46855,73.9005278
231,Parvati,16.0395701,75.7898501
232,Koregaon Park,18.5377173,73.8929915
233,Akurdi,18.6486364,73.764716
234,Pimple Saudagar,18.5981553,73.7977661
235,Baner,19.5322824,82.8086975
236,Dehu Road,18.680047,73.7343306
237,Chinchwad,18.6403548,73.7917128
238,Wagholi,21.196801,77.92382070488121
239,Wakad,18.6022495,73.7644454
240,Lonavala,18.7548563,73.4016729
241,Khadki,18.5681753,73.8507787
242,Kharadi,18.5512763,73.9416575
243,NIBM Road,18.46855,73.9005278
244,Karve Nagar,18.4894205,73.821347
245,Wanowrie,18.4883683,73.8986672
246,Hinjawadi,18.5927532,73.7382151
247,Viman Nagar,17.4467567,78.4838203
248,Katraj,18.4536792,73.8563196
249,Kothrud,18.5038889,73.807673
250,Balewadi,18.5820266,73.7689831
251,Wakad,18.6022495,73.7644454
252,Pimpri,18.6229526,73.8025117
253,Dhankawadi,18.4652208,73.8495579
254,Warje,18.4820444,73.8001705
255,Camp Area,23.2449345,69.6795416
256,Wanowrie,18.4883683,73.8986672
257,Nigdi,18.6607674,73.7778262
258,Bund Garden Road,18.5328634,73.8790124
259,Magarpatta,18.5111545,73.92738227328095
260,Narhe,18.1919971,73.8594505
261,Wagholi,21.196801,77.92382070488121
262,Pimpri,18.6229526,73.8025117
263,Pimpri,18.6229526,73.8025117
264,Dhankawadi,18.4652208,73.8495579
265,Baner,19.5322824,82.8086975
266,Wakad,18.6022495,73.7644454
267,Wanowrie,18.4883683,73.8986672
268,Kharadi,18.5512763,73.9416575
269,Akurdi,18.6486364,73.764716
270,Hinjawadi,18.5927532,73.7382151
271,Hadapsar,18.526967,73.9278252
272,Katraj,18.4536792,73.8563196
273,Kondhwa,18.4779905,73.8940627
274,Chinchwad,18.6403548,73.7917128
275,Sadashiv Peth,18.5107764,73.8502149
276,Balewadi,18.5820266,73.7689831
277,Hadapsar,18.526967,73.9278252
278,Narhe,18.1919971,73.8594505
279,Pimple Gurav,18.5874457,73.8213076
280,Chinchwad,18.6403548,73.7917128
281,Lohegaon,18.580374900000002,73.9182264958952
282,Kothrud,18.5038889,73.807673
283,Pimple Saudagar,18.5981553,73.7977661
284,Kharadi,18.5512763,73.9416575
285,Pune-Solapur Road,18.5062919,73.9084009
286,Kharadi,18.5512763,73.9416575
287,Kondhwa,18.4779905,73.8940627
288,Katraj,18.4536792,73.8563196
289,Sinhgad Road,18.454670399999998,73.8190089
290,Sinhgad Road,18.454670399999998,73.8190089
291,Wakad,18.6022495,73.7644454
292,Balewadi,18.5820266,73.7689831
293,Bhosari,18.6210093,73.8501298
294,Viman Nagar,17.4467567,78.4838203
295,Chakan,25.7831685,76.2848274
296,Wanowrie,18.4883683,73.8986672
297,Khadki,18.5681753,73.8507787
298,Camp Area,23.2449345,69.6795416
299,Viman Nagar,17.4467567,78.4838203
300,Camp Area,23.2449345,69.6795416
301,Koregaon Park,18.5377173,73.8929915
302,Chinchwad,18.6403548,73.7917128
303,NIBM Road,18.46855,73.9005278
304,Kothrud,18.5038889,73.807673
305,Ravet,18.643269,73.7450557
306,NIBM Road,18.46855,73.9005278
307,Pimple Saudagar,18.5981553,73.7977661
308,Sinhgad Road,18.454670399999998,73.8190089
309,Kalyani Nagar,18.5481732,73.90075640909583
310,Hadapsar,18.526967,73.9278252
311,Chinchwad,18.6403548,73.7917128
312,Pune-Solapur Road,18.5062919,73.9084009
313,Kharadi,18.5512763,73.9416575
314,Deccan Gymkhana,18.5158926,73.84116
315,Chandan Nagar,26.740462,94.22056457187594
316,Aundh,18.5618834,73.8101957
317,Bibvewadi,18.4781739,73.862105
318,Dehu Road,18.680047,73.7343306
319,Pimple Saudagar,18.5981553,73.7977661
320,NIBM Road,18.46855,73.9005278
321,Erandwane,,
322,Balewadi,18.5820266,73.7689831
323,Chinchwad,18.6403548,73.7917128
324,Koregaon Park,18.5377173,73.8929915
325,Pimpri,18.6229526,73.8025117
326,Wanowrie,18.4883683,73.8986672
327,Viman Nagar,17.4467567,78.4838203
328,Balewadi,18.5820266,73.7689831
329,Camp Area,23.2449345,69.6795416
330,B.T. Kawade Road,,
331,Camp Area,23.2449345,69.6795416
332,Chinchwad,18.6403548,73.7917128
333,Wakad,18.6022495,73.7644454
334,Hinjawadi,18.5927532,73.7382151
335,Pimpri Chinchwad Area,,
336,Erandwane,,
337,NIBM Road,18.46855,73.9005278
338,Kondhwa,18.4779905,73.8940627
339,Satara Road,17.7674338,74.1126563
340,Pimpri,18.6229526,73.8025117
341,Tilak Road,25.4319157,81.8384116
342,Pimple Nilakh,18.5696793,73.7940824
343,Dhankawadi,18.4652208,73.8495579
344,Bavdhan,18.5209541,73.7780873
345,Senapati Bapat Road,19.0121711,72.8360819
346,Koregaon Park,18.5377173,73.8929915
347,Aundh,18.5618834,73.8101957
348,Sinhgad Road,18.454670399999998,73.8190089
349,Shivapur,27.6245202,83.5125119
350,Hadapsar,18.526967,73.9278252
351,Narhe,18.1919971,73.8594505
352,Deccan & Peths,,
353,Warje,18.4820444,73.8001705
354,Hinjawadi,18.5927532,73.7382151
355,Hinjawadi,18.5927532,73.7382151
356,SB Road - Aundh,18.5551132,73.797677
357,Kothrud,18.5038889,73.807673
358,Baner,19.5322824,82.8086975
359,Chinchwad,18.6403548,73.7917128
360,Narhe,18.1919971,73.8594505
361,Baner,19.5322824,82.8086975
362,Pimple Saudagar,18.5981553,73.7977661
363,Model Colony,18.5314302,73.8374513
364,Camp Area,23.2449345,69.6795416
365,Koregaon Park,18.5377173,73.8929915
366,Kothrud,18.5038889,73.807673
367,Wakad,18.6022495,73.7644454
368,Pimple Saudagar,18.5981553,73.7977661
369,Kondhwa,18.4779905,73.8940627
370,Shukrawar Peth,18.5113537,73.8540109
371,Hinjawadi,18.5927532,73.7382151
372,Pimple Saudagar,18.5981553,73.7977661
373,Hadapsar,18.526967,73.9278252
374,Chinchwad,18.6403548,73.7917128
375,Camp Area,23.2449345,69.6795416
376,Pimpri,18.6229526,73.8025117
377,Dehu Road,18.680047,73.7343306
378,Dange Chowk,18.6156694,73.765352
379,Pimple Saudagar,18.5981553,73.7977661
380,Viman Nagar,17.4467567,78.4838203
381,Erandwane,,
382,Katraj,18.4536792,73.8563196
383,Wakad,18.6022495,73.7644454
384,Hinjawadi,18.5927532,73.7382151
385,Kothrud,18.5038889,73.807673
386,Wadgaon Sheri,18.5504406,73.9171674562999
387,Magarpatta,18.5111545,73.92738227328095
388,Ravet,18.643269,73.7450557
389,Hadapsar,18.526967,73.9278252
390,Parvati,16.0395701,75.7898501
391,NIBM Road,18.46855,73.9005278
392,NIBM Road,18.46855,73.9005278
393,Kothrud,18.5038889,73.807673
394,Chinchwad,18.6403548,73.7917128
395,Narhe,18.1919971,73.8594505
396,Nigdi,18.6607674,73.7778262
397,Hinjawadi,18.5927532,73.7382151
398,Baner,19.5322824,82.8086975
399,Wagholi,21.196801,77.92382070488121
400,Wadgaon Sheri,18.5504406,73.9171674562999
401,Dhankawadi,18.4652208,73.8495579
402,Magarpatta,18.5111545,73.92738227328095
403,Lonavala,18.7548563,73.4016729
404,Bibvewadi,18.4781739,73.862105
405,Hadapsar,18.526967,73.9278252
406,Akurdi,18.6486364,73.764716
407,Parvati,16.0395701,75.7898501
408,Viman Nagar,17.4467567,78.4838203
409,Dange Chowk,18.6156694,73.765352
410,Chinchwad,18.6403548,73.7917128
411,Ravet,18.643269,73.7450557
412,Balewadi,18.5820266,73.7689831
413,Sinhgad Road,18.454670399999998,73.8190089
414,Pimpri,18.6229526,73.8025117
415,Magarpatta,18.5111545,73.92738227328095
416,Pimpri,18.6229526,73.8025117
417,Nigdi,18.6607674,73.7778262
418,Wakad,18.6022495,73.7644454
419,Baner,19.5322824,82.8086975
420,Pashan,18.5386704,73.7952542
421,Wakad,18.6022495,73.7644454
422,Pune-Solapur Road,18.5062919,73.9084009
423,Sinhgad Road,18.454670399999998,73.8190089
