,Address,Latitude,Longitude
322,Bhosari,18.6210093,73.8501298
323,Aundh,18.5618834,73.8101957
324,Camp Area,23.2449345,69.6795416
325,Kothrud,18.5038889,73.807673
326,Viman Nagar,17.4467567,78.4838203
327,Bund Garden Road,18.5328634,73.8790124
328,MG Road,12.9755264,77.6067902
329,Kondhwa,18.4779905,73.8940627
330,Salunkhe Vihar Road,18.4817595,73.8975331
331,Hinjawadi,18.5927532,73.7382151
332,Koregaon Park,18.5377173,73.8929915
333,Pimpri Chinchwad Area,,
334,Viman Nagar,17.4467567,78.4838203
335,Camp Area,23.2449345,69.6795416
336,Nigdi,18.6607674,73.7778262
337,Pimple Gurav,18.5874457,73.8213076
338,Kondhwa,18.4779905,73.8940627
339,Kothrud,18.5038889,73.807673
340,Balewadi,18.5820266,73.7689831
341,Deccan Gymkhana,18.5158926,73.84116
342,Pune-Solapur Road,18.5062919,73.9084009
343,Kharadi,18.5512763,73.9416575
344,Balewadi,18.5820266,73.7689831
345,Baner,19.5322824,82.8086975
346,Viman Nagar,17.4467567,78.4838203
347,Wakad,18.6022495,73.7644454
348,Dhole Patil Road,18.5348981,73.8767104
349,Sadashiv Peth,18.5107764,73.8502149
350,Kalyani Nagar,18.5481732,73.90075640909583
351,Kharadi,18.5512763,73.9416575
352,Hadapsar,18.526967,73.9278252
353,Wakad,18.6022495,73.7644454
354,Bavdhan,18.5209541,73.7780873
355,Wagholi,21.196801,77.92382070488121
356,Akurdi,18.6486364,73.764716
357,Balewadi,18.5820266,73.7689831
358,Hadapsar,18.526967,73.9278252
359,Viman Nagar,17.4467567,78.4838203
360,Pimple Saudagar,18.5981553,73.7977661
361,Bibvewadi,18.4781739,73.862105
362,Hadapsar,18.526967,73.9278252
363,Pimple Saudagar,18.5981553,73.7977661
364,MG Road,12.9755264,77.6067902
365,Pimple Gurav,18.5874457,73.8213076
366,Kondhwa,18.4779905,73.8940627
367,Kharadi,18.5512763,73.9416575
368,Sinhgad Road,18.454670399999998,73.8190089
369,Viman Nagar,17.4467567,78.4838203
370,Satara Road,17.7674338,74.1126563
371,Lonavala,18.7548563,73.4016729
372,Hinjawadi,18.5927532,73.7382151
373,Nigdi,18.6607674,73.7778262
374,Lonavala,18.7548563,73.4016729
375,Katraj,18.4536792,73.8563196
376,Camp Area,23.2449345,69.6795416
377,Salunkhe Vihar Road,18.4817595,73.8975331
378,Model Colony,18.5314302,73.8374513
379,Viman Nagar,17.4467567,78.4838203
380,Pimpri,18.6229526,73.8025117
381,Dhole Patil Road,18.5348981,73.8767104
382,FC Road,18.5156952,73.8420323
383,Satara Road,17.7674338,74.1126563
384,Bibvewadi,18.4781739,73.862105
385,Kothrud,18.5038889,73.807673
386,Lonavala,18.7548563,73.4016729
387,East Street,51.1475899,-2.6590025
388,SB Road - Aundh,18.5551132,73.797677
389,FC Road,18.5156952,73.8420323
390,Karve Nagar,18.4894205,73.821347
391,Hinjawadi,18.5927532,73.7382151
392,Hadapsar,18.526967,73.9278252
393,Pimple Saudagar,18.5981553,73.7977661
394,Chinchwad,18.6403548,73.7917128
395,Camp Area,23.2449345,69.6795416
396,Fatima Nagar,18.5045098,73.902129
397,Hinjawadi,18.5927532,73.7382151
398,Erandwane,,
399,Katraj,18.4536792,73.8563196
400,Nigdi,18.6607674,73.7778262
401,Narhe,18.1919971,73.8594505
402,Dhole Patil Road,18.5348981,73.8767104
403,Hinjawadi,18.5927532,73.7382151
404,Narhe,18.1919971,73.8594505
405,Narhe,18.1919971,73.8594505
406,Baner,19.5322824,82.8086975
407,MG Road,12.9755264,77.6067902
408,Baner,19.5322824,82.8086975
409,Wakad,18.6022495,73.7644454
410,Pashan,18.5386704,73.7952542
411,Dhole Patil Road,18.5348981,73.8767104
412,Pimple Saudagar,18.5981553,73.7977661
413,Magarpatta,18.5111545,73.92738227328095
414,Kothrud,18.5038889,73.807673
415,Camp Area,23.2449345,69.6795416
416,Warje,18.4820444,73.8001705
417,Dange Chowk,18.6156694,73.765352
418,Mundhwa,18.5336727,73.9317831
419,Pimple Gurav,18.5874457,73.8213076
420,Camp Area,23.2449345,69.6795416
421,Balewadi,18.5820266,73.7689831
422,Pimple Saudagar,18.5981553,73.7977661
423,Chinchwad,18.6403548,73.7917128
424,Budhwar Peth,19.5384168,78.2604003
425,Pimple Gurav,18.5874457,73.8213076
426,Nigdi,18.6607674,73.7778262
427,Nigdi,18.6607674,73.7778262
428,Dhankawadi,18.4652208,73.8495579
429,Wanowrie,18.4883683,73.8986672
430,Hinjawadi,18.5927532,73.7382151
431,B.T. Kawade Road,,
432,Aundh,18.5618834,73.8101957
433,Kondhwa,18.4779905,73.8940627
434,Kharadi,18.5512763,73.9416575
435,Wakad,18.6022495,73.7644454
436,Nigdi,18.6607674,73.7778262
437,Magarpatta,18.5111545,73.92738227328095
438,Kothrud,18.5038889,73.807673
439,Lohegaon,18.580374900000002,73.9182264958952
440,Akurdi,18.6486364,73.764716
441,Viman Nagar,17.4467567,78.4838203
442,Viman Nagar,17.4467567,78.4838203
443,Shivaji Nagar,25.88455445,86.03985031384562
444,Narhe,18.1919971,73.8594505
445,Hadapsar,18.526967,73.9278252
446,Kharadi,18.5512763,73.9416575
447,Kothrud,18.5038889,73.807673
448,Hadapsar,18.526967,73.9278252
449,Magarpatta,18.5111545,73.92738227328095
450,Koregaon Park,18.5377173,73.8929915
451,Wagholi,21.196801,77.92382070488121
452,Ravet,18.643269,73.7450557
453,Sinhgad Road,18.454670399999998,73.8190089
454,Karve Nagar,18.4894205,73.821347
455,Aundh,18.5618834,73.8101957
456,Kondhwa,18.4779905,73.8940627
457,Kharadi,18.5512763,73.9416575
458,Katraj,18.4536792,73.8563196
459,Mundhwa,18.5336727,73.9317831
460,Wanowrie,18.4883683,73.8986672
461,Wagholi,21.196801,77.92382070488121
462,Viman Nagar,17.4467567,78.4838203
463,Kharadi,18.5512763,73.9416575
464,Bhosari,18.6210093,73.8501298
465,Narhe,18.1919971,73.8594505
466,Akurdi,18.6486364,73.764716
467,Kharadi,18.5512763,73.9416575
468,Sinhgad Road,18.454670399999998,73.8190089
469,Aundh,18.5618834,73.8101957
470,Kondhwa,18.4779905,73.8940627
471,Wanowrie,18.4883683,73.8986672
472,Baner,19.5322824,82.8086975
473,Salunkhe Vihar Road,18.4817595,73.8975331
474,Kondhwa,18.4779905,73.8940627
475,Kharadi,18.5512763,73.9416575
476,Magarpatta,18.5111545,73.92738227328095
477,Model Colony,18.5314302,73.8374513
478,Nigdi,18.6607674,73.7778262
479,Kalyani Nagar,18.5481732,73.90075640909583
480,Hadapsar,18.526967,73.9278252
481,Sinhgad Road,18.454670399999998,73.8190089
482,Hinjawadi,18.5927532,73.7382151
483,Pimple Gurav,18.5874457,73.8213076
484,Shivaji Nagar,25.88455445,86.03985031384562
485,Sus,43.3070291,-0.7653504
486,Wakad,18.6022495,73.7644454
487,Pimple Gurav,18.5874457,73.8213076
488,Katraj,18.4536792,73.8563196
489,Aundh,18.5618834,73.8101957
490,Satara Road,17.7674338,74.1126563
491,Wanowrie,18.4883683,73.8986672
492,Budhwar Peth,19.5384168,78.2604003
493,Kalyani Nagar,18.5481732,73.90075640909583
494,Pimpri,18.6229526,73.8025117
495,Kothrud,18.5038889,73.807673
496,Khadki,18.5681753,73.8507787
497,Dehu Road,18.680047,73.7343306
498,Chinchwad,18.6403548,73.7917128
499,Sinhgad Road,18.454670399999998,73.8190089
500,Hinjawadi,18.5927532,73.7382151
501,Pimple Gurav,18.5874457,73.8213076
502,Kharadi,18.5512763,73.9416575
503,Hadapsar,18.526967,73.9278252
504,Viman Nagar,17.4467567,78.4838203
505,Akurdi,18.6486364,73.764716
506,Sinhgad Road,18.454670399999998,73.8190089
507,Chinchwad,18.6403548,73.7917128
508,Pimple Nilakh,18.5696793,73.7940824
509,Baner,19.5322824,82.8086975
510,Chinchwad,18.6403548,73.7917128
511,Kothrud,18.5038889,73.807673
512,Sadashiv Peth,18.5107764,73.8502149
513,Model Colony,18.5314302,73.8374513
514,Nigdi,18.6607674,73.7778262
515,FC Road,18.5156952,73.8420323
516,FC Road,18.5156952,73.8420323
517,FC Road,18.5156952,73.8420323
518,Kondhwa,18.4779905,73.8940627
519,Chinchwad,18.6403548,73.7917128
520,Kharadi,18.5512763,73.9416575
521,Dhankawadi,18.4652208,73.8495579
522,Kothrud,18.5038889,73.807673
523,Model Colony,18.5314302,73.8374513
524,FC Road,18.5156952,73.8420323
525,Kothrud,18.5038889,73.807673
526,Kothrud,18.5038889,73.807673
527,Bavdhan,18.5209541,73.7780873
528,Hadapsar,18.526967,73.9278252
529,Koregaon Park,18.5377173,73.8929915
530,Katraj,18.4536792,73.8563196
531,Karve Nagar,18.4894205,73.821347
532,Wanowrie,18.4883683,73.8986672
533,Hadapsar,18.526967,73.9278252
534,Sinhgad Road,18.454670399999998,73.8190089
535,Kharadi,18.5512763,73.9416575
536,Wadgaon Sheri,18.5504406,73.9171674562999
537,Wagholi,21.196801,77.92382070488121
538,Narhe,18.1919971,73.8594505
539,Wakad,18.6022495,73.7644454
540,Kothrud,18.5038889,73.807673
541,Wakad,18.6022495,73.7644454
542,Wakad,18.6022495,73.7644454
543,Lavale,18.5230232,73.7224013
544,Deccan Gymkhana,18.5158926,73.84116
545,Yerawada,18.5656319,73.8865762
546,Pimple Gurav,18.5874457,73.8213076
